Date,pm25_daily_mean,pm25_daily_mean_interpolated,was_interpolated,high_pm25_day,year,month,season,temperature_2m_mean,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,wind_speed_10m_mean,wind_direction_10m_dominant,pressure_msl_mean,shortwave_radiation_sum,cloud_cover_mean,wind_gusts_10m_max,et0_fao_evapotranspiration,wind_direction_sin,wind_direction_cos
2022-11-25,9.242333333333333,9.242333333333333,False,0,2022,11,Autumn,8.0,86.0,5.7,3.1,17.5,215.0,1009.6,3.73,47.0,57.6,0.61,-0.5735764363510462,-0.8191520442889918
2022-11-26,8.42675,8.42675,False,0,2022,11,Autumn,9.7,85.0,7.3,3.5,20.8,175.0,1017.2,1.61,100.0,56.9,0.67,0.0871557427476582,-0.9961946980917455
2022-11-27,16.8545,16.8545,False,1,2022,11,Autumn,9.7,90.0,8.2,1.2,15.3,187.0,1009.3,2.4,96.0,57.2,0.39,-0.12186934340514731,-0.9925461516413221
2022-11-28,15.718458333333333,15.718458333333333,False,1,2022,11,Autumn,6.5,91.0,5.2,0.0,7.6,160.0,1007.9,3.23,38.0,24.5,0.33,0.3420201433256689,-0.9396926207859083
2022-11-29,25.516000000000002,25.516000000000002,False,1,2022,11,Autumn,4.5,96.0,3.9,0.0,3.5,154.0,1019.8,1.46,100.0,11.9,0.19,0.4383711467890773,-0.898794046299167
2022-11-30,14.081208333333334,14.081208333333334,False,0,2022,11,Autumn,4.6,90.0,3.1,0.2,7.1,161.0,1025.6,1.44,100.0,26.6,0.25,0.3255681544571566,-0.9455185755993168
2022-12-01,25.412916666666664,25.412916666666664,False,1,2022,12,Winter,5.5,91.0,4.1,0.0,5.6,186.0,1029.2,1.18,99.0,19.8,0.21,-0.1045284632676535,-0.9945218953682733
2022-12-02,21.132125,21.132125,False,1,2022,12,Winter,4.7,93.0,3.6,0.1,5.0,55.0,1028.2,1.23,90.0,20.9,0.19,0.8191520442889918,0.5735764363510462
2022-12-03,12.818458333333334,12.818458333333334,False,0,2022,12,Winter,4.9,87.0,3.0,0.0,13.7,48.0,1025.3,2.88,80.0,34.9,0.39,0.7431448254773942,0.6691306063588582
2022-12-04,10.309541666666666,10.309541666666666,False,0,2022,12,Winter,4.7,88.0,2.8,2.0,14.4,57.0,1020.6,0.94,94.0,30.2,0.28,0.838670567945424,0.5446390350150271
2022-12-05,8.605583333333334,8.605583333333334,False,0,2022,12,Winter,6.0,84.0,3.4,0.1,13.9,42.0,1025.7,1.56,97.0,32.0,0.42,0.6691306063588582,0.7431448254773942
2022-12-06,9.355458333333333,9.355458333333333,False,0,2022,12,Winter,2.6,87.0,0.6,0.2,7.5,344.0,1026.6,1.73,65.0,27.4,0.29,-0.27563735581699894,0.9612616959383189
2022-12-07,20.340166666666665,20.340166666666665,False,1,2022,12,Winter,0.4,88.0,-1.3,0.0,3.9,306.0,1022.7,3.38,26.0,12.6,0.23,-0.8090169943749476,0.5877852522924729
2022-12-08,24.66795833333333,24.66795833333333,False,1,2022,12,Winter,-1.7,86.0,-3.8,0.0,3.7,190.0,1012.9,3.52,8.0,13.0,0.23,-0.17364817766693047,-0.984807753012208
2022-12-09,29.92941666666667,29.92941666666667,False,1,2022,12,Winter,-2.2,90.0,-3.6,0.0,4.7,181.0,1009.0,3.09,24.0,13.3,0.2,-0.017452406437283637,-0.9998476951563913
2022-12-10,16.824916666666667,16.824916666666667,False,1,2022,12,Winter,0.6,91.0,-0.6,1.7,7.5,174.0,1008.1,1.11,100.0,20.5,0.17,0.10452846326765373,-0.9945218953682733
2022-12-11,19.776041666666668,19.776041666666668,False,1,2022,12,Winter,0.2,91.0,-1.2,0.4,6.2,37.0,1008.8,2.49,77.0,19.4,0.21,0.6018150231520483,0.7986355100472928
2022-12-12,22.597416666666664,22.597416666666664,False,1,2022,12,Winter,-1.3,93.0,-2.4,0.0,3.3,42.0,1009.9,2.17,100.0,12.6,0.16,0.6691306063588582,0.7431448254773942
2022-12-13,25.066916666666668,25.066916666666668,False,1,2022,12,Winter,-0.8,87.0,-2.7,0.2,5.3,72.0,1008.9,2.34,60.0,16.6,0.2,0.9510565162951535,0.30901699437494745
2022-12-14,19.376083333333334,19.376083333333334,False,1,2022,12,Winter,-3.0,84.0,-5.4,0.0,6.4,352.0,1008.8,3.29,4.0,15.5,0.23,-0.13917310096006588,0.9902680687415703
2022-12-15,36.55583333333333,36.55583333333333,False,1,2022,12,Winter,-4.1,85.0,-6.2,0.0,3.9,151.0,1013.0,3.24,0.0,13.0,0.2,0.48480962024633717,-0.8746197071393957
2022-12-16,29.17170833333333,29.17170833333333,False,1,2022,12,Winter,-2.7,91.0,-4.0,0.0,5.6,168.0,1017.3,2.21,56.0,21.2,0.16,0.20791169081775931,-0.9781476007338057
2022-12-17,13.191041666666665,13.191041666666665,False,0,2022,12,Winter,1.4,91.0,0.2,8.6,14.1,185.0,1018.0,0.85,80.0,29.2,0.16,-0.08715574274765794,-0.9961946980917455
2022-12-18,13.271458333333333,13.271458333333333,False,0,2022,12,Winter,2.5,84.0,0.1,1.0,17.6,145.0,1012.4,0.51,100.0,45.0,0.36,0.5735764363510459,-0.8191520442889919
2022-12-19,5.4117500000000005,5.4117500000000005,False,0,2022,12,Winter,12.0,89.0,10.2,3.1,25.4,184.0,998.7,0.56,99.0,60.5,0.55,-0.06975647374412527,-0.9975640502598242
2022-12-20,9.662875,9.662875,False,0,2022,12,Winter,8.2,86.0,5.9,0.5,16.9,208.0,1002.6,2.67,74.0,40.3,0.51,-0.46947156278589086,-0.8829475928589269
2022-12-21,9.366208333333335,9.366208333333335,False,0,2022,12,Winter,6.3,86.0,4.1,1.5,18.6,199.0,1001.9,2.75,50.0,40.3,0.46,-0.32556815445715676,-0.9455185755993167
2022-12-22,12.035125,12.035125,False,0,2022,12,Winter,5.0,96.0,4.3,3.3,6.0,170.0,1001.5,0.61,100.0,20.2,0.15,0.17364817766693028,-0.984807753012208
2022-12-23,9.214833333333333,9.214833333333333,False,0,2022,12,Winter,5.1,93.0,4.1,12.4,11.0,112.0,1000.8,0.4,83.0,36.0,0.19,0.9271838545667874,-0.37460659341591207
2022-12-24,7.539375,7.539375,False,0,2022,12,Winter,7.0,91.0,5.6,3.1,17.1,191.0,1004.6,2.77,52.0,48.6,0.34,-0.19080899537654472,-0.981627183447664
2022-12-25,5.233,5.233,False,0,2022,12,Winter,8.4,89.0,6.7,0.1,18.6,183.0,1002.9,1.84,82.0,42.8,0.36,-0.052335956242943564,-0.9986295347545738
2022-12-26,4.424125,4.424125,False,0,2022,12,Winter,4.8,81.0,1.8,15.9,19.5,253.0,1010.9,2.2,63.0,64.1,0.57,-0.9563047559630353,-0.2923717047227371
2022-12-27,3.469,3.469,False,0,2022,12,Winter,5.7,89.0,4.1,7.9,20.1,194.0,1013.2,0.46,90.0,62.6,0.35,-0.2419218955996675,-0.9702957262759965
2022-12-28,4.7199583333333335,4.7199583333333335,False,0,2022,12,Winter,8.0,88.0,6.2,4.7,21.1,195.0,995.8,0.42,96.0,54.0,0.48,-0.2588190451025208,-0.9659258262890683
2022-12-29,5.3036666666666665,5.3036666666666665,False,0,2022,12,Winter,6.6,81.0,3.6,4.8,22.9,229.0,994.0,2.55,72.0,52.6,0.75,-0.754709580222772,-0.6560590289905073
2022-12-30,6.11825,6.11825,False,0,2022,12,Winter,8.2,80.0,4.9,1.1,27.2,192.0,990.8,1.31,98.0,65.2,0.94,-0.2079116908177595,-0.9781476007338056
2022-12-31,5.72525,5.72525,False,0,2022,12,Winter,9.2,91.0,7.8,16.9,13.1,199.0,994.1,0.6,100.0,34.9,0.24,-0.32556815445715676,-0.9455185755993167
2023-01-01,6.285541666666667,6.285541666666667,False,0,2023,1,Winter,7.9,86.0,5.7,6.9,18.3,197.0,1002.3,1.86,87.0,49.7,0.5,-0.29237170472273677,-0.9563047559630354
2023-01-02,6.785708333333333,6.785708333333333,False,0,2023,1,Winter,3.8,92.0,2.6,2.0,8.2,219.0,1014.3,3.05,28.0,25.9,0.24,-0.6293203910498376,-0.7771459614569708
2023-01-03,3.4897500000000004,3.4897500000000004,False,0,2023,1,Winter,7.0,89.0,5.3,7.1,21.0,178.0,1012.3,0.81,82.0,53.3,0.39,0.03489949670250114,-0.9993908270190958
2023-01-04,5.785291666666667,5.785291666666667,False,0,2023,1,Winter,10.9,85.0,8.5,7.9,24.1,245.0,1008.3,1.78,85.0,52.9,0.72,-0.90630778703665,-0.42261826174069916
2023-01-05,5.237791666666666,5.237791666666666,False,0,2023,1,Winter,10.1,88.0,8.2,5.1,20.3,221.0,1013.3,0.75,93.0,56.2,0.49,-0.656059028990507,-0.7547095802227721
2023-01-06,5.054125,5.054125,False,0,2023,1,Winter,8.2,86.0,5.9,3.6,20.0,206.0,1008.3,2.32,70.0,48.6,0.55,-0.43837114678907746,-0.8987940462991669
2023-01-07,3.036583333333333,3.036583333333333,False,0,2023,1,Winter,10.2,82.0,7.3,3.3,27.4,184.0,993.2,1.88,88.0,63.4,0.92,-0.06975647374412527,-0.9975640502598242
2023-01-08,4.271833333333333,4.271833333333333,False,0,2023,1,Winter,6.2,86.0,4.0,2.6,20.7,191.0,987.2,1.33,89.0,51.8,0.51,-0.19080899537654472,-0.981627183447664
2023-01-09,7.9078333333333335,7.9078333333333335,False,0,2023,1,Winter,5.5,87.0,3.5,9.7,21.0,254.0,997.0,2.19,79.0,52.2,0.46,-0.961261695938319,-0.2756373558169989
2023-01-10,4.529333333333333,4.529333333333333,False,0,2023,1,Winter,8.2,87.0,6.1,15.0,25.1,202.0,1001.5,0.54,96.0,68.8,0.55,-0.374606593415912,-0.9271838545667874
2023-01-11,7.446916666666667,7.446916666666667,False,0,2023,1,Winter,6.9,81.0,3.9,11.1,21.9,226.0,1001.7,1.76,63.0,62.3,0.7,-0.7193398003386512,-0.6946583704589973
2023-01-12,6.435833333333334,6.435833333333334,False,0,2023,1,Winter,9.1,81.0,6.0,14.4,25.0,229.0,995.3,1.64,83.0,61.6,0.88,-0.754709580222772,-0.6560590289905073
2023-01-13,8.971124999999999,8.971124999999999,False,0,2023,1,Winter,6.7,81.0,3.6,6.0,27.1,252.0,1002.6,1.52,88.0,61.9,0.82,-0.9510565162951535,-0.30901699437494756
2023-01-14,4.927333333333333,4.927333333333333,False,0,2023,1,Winter,6.8,81.0,3.7,8.0,25.4,227.0,995.0,1.44,84.0,55.1,0.77,-0.7313537016191705,-0.6819983600624986
2023-01-15,6.381708333333333,6.381708333333333,False,0,2023,1,Winter,4.3,83.0,1.5,3.9,18.9,241.0,993.4,2.2,79.0,50.4,0.69,-0.874619707139396,-0.48480962024633684
2023-01-16,7.835125000000001,7.835125000000001,False,0,2023,1,Winter,0.2,87.0,-1.8,1.3,7.8,316.0,988.4,3.17,54.0,32.0,0.32,-0.6946583704589976,0.7193398003386509
2023-01-17,12.986541666666668,12.986541666666668,False,0,2023,1,Winter,-2.4,92.0,-3.6,0.6,5.9,205.0,989.0,2.94,55.0,22.3,0.24,-0.4226182617406993,-0.90630778703665
2023-01-18,8.599708333333334,8.599708333333334,False,0,2023,1,Winter,0.4,88.0,-1.4,1.6,9.4,268.0,996.4,4.21,50.0,25.2,0.37,-0.9993908270190958,-0.03489949670250076
2023-01-19,8.818875,8.818875,False,0,2023,1,Winter,0.3,86.0,-1.8,0.5,9.6,260.0,1006.9,4.06,31.0,30.2,0.39,-0.984807753012208,-0.17364817766693033
2023-01-20,12.021458333333333,12.021458333333333,False,0,2023,1,Winter,1.7,89.0,-0.0,0.0,7.2,320.0,1019.2,4.6,7.0,30.2,0.37,-0.6427876096865396,0.7660444431189778
2023-01-21,18.202625,18.202625,False,1,2023,1,Winter,-0.3,88.0,-2.2,0.0,8.5,139.0,1032.5,3.81,42.0,27.0,0.35,0.6560590289905073,-0.754709580222772
2023-01-22,18.602625,18.602625,False,1,2023,1,Winter,1.6,84.0,-0.7,0.0,8.5,161.0,1033.6,1.95,89.0,19.8,0.34,0.3255681544571566,-0.9455185755993168
2023-01-23,23.581125,23.581125,False,1,2023,1,Winter,3.4,85.0,1.1,0.0,6.3,158.0,1036.3,3.06,88.0,13.3,0.37,0.37460659341591224,-0.9271838545667873
2023-01-24,24.970708333333334,24.970708333333334,False,1,2023,1,Winter,3.1,90.0,1.5,0.0,3.0,163.0,1038.8,1.62,99.0,11.2,0.23,0.2923717047227366,-0.9563047559630355
2023-01-25,11.811124999999999,11.811124999999999,False,0,2023,1,Winter,5.4,94.0,4.5,1.2,9.6,265.0,1032.7,1.09,70.0,30.2,0.21,-0.9961946980917455,-0.08715574274765825
2023-01-26,10.329208333333334,10.329208333333334,False,0,2023,1,Winter,2.8,88.0,0.9,0.0,8.6,2.0,1033.7,4.26,39.0,25.9,0.45,0.03489949670250097,0.9993908270190958
2023-01-27,7.85175,7.85175,False,0,2023,1,Winter,3.3,88.0,1.5,0.0,7.2,339.0,1033.1,2.13,85.0,19.1,0.31,-0.35836794954530077,0.9335804264972015
2023-01-28,13.054291666666666,13.054291666666666,False,0,2023,1,Winter,4.6,92.0,3.4,0.2,6.1,225.0,1031.5,1.3,95.0,18.7,0.25,-0.7071067811865475,-0.7071067811865477
2023-01-29,7.018583333333333,7.018583333333333,False,0,2023,1,Winter,6.7,87.0,4.7,1.2,17.1,248.0,1024.1,1.38,100.0,52.9,0.47,-0.9271838545667873,-0.3746065934159123
2023-01-30,11.328666666666665,11.328666666666665,False,0,2023,1,Winter,6.8,78.0,3.2,0.1,20.5,282.0,1023.1,3.6,66.0,52.6,0.96,-0.9781476007338056,0.20791169081775943
2023-01-31,9.84675,9.84675,False,0,2023,1,Winter,7.5,79.0,4.1,2.1,25.0,263.0,1022.1,4.63,73.0,56.2,1.02,-0.9925461516413221,-0.12186934340514717
2023-02-01,10.083541666666667,10.083541666666667,False,0,2023,2,Winter,7.6,79.0,4.1,1.6,29.5,269.0,1021.5,1.83,94.0,63.0,1.06,-0.9998476951563913,-0.017452406437283498
2023-02-02,5.09725,5.09725,False,0,2023,2,Winter,9.2,82.0,6.4,3.8,21.5,253.0,1023.6,2.1,100.0,46.1,0.84,-0.9563047559630353,-0.2923717047227371
2023-02-03,6.280541666666667,6.280541666666667,False,0,2023,2,Winter,10.0,84.0,7.5,0.9,19.5,262.0,1028.7,1.03,98.0,48.2,0.67,-0.9902680687415703,-0.13917310096006583
2023-02-04,7.175666666666667,7.175666666666667,False,0,2023,2,Winter,8.4,85.0,6.1,0.9,11.0,234.0,1035.8,1.87,94.0,41.4,0.49,-0.8090169943749473,-0.5877852522924732
2023-02-05,13.799208333333333,13.799208333333333,False,0,2023,2,Winter,2.9,84.0,0.4,0.0,6.6,277.0,1045.3,5.81,65.0,22.0,0.59,-0.992546151641322,0.12186934340514768
2023-02-06,15.909041666666667,15.909041666666667,False,1,2023,2,Winter,0.7,83.0,-1.9,0.0,7.2,167.0,1041.4,6.75,44.0,13.7,0.61,0.2249510543438652,-0.9743700647852351
2023-02-07,22.8105,22.8105,False,1,2023,2,Winter,2.5,88.0,0.6,0.0,5.7,146.0,1038.2,5.55,54.0,14.0,0.55,0.5591929034707469,-0.8290375725550416
2023-02-08,20.4885,20.4885,False,1,2023,2,Winter,2.3,80.0,-0.8,0.0,10.8,177.0,1032.3,6.77,72.0,29.5,0.76,0.05233595624294381,-0.9986295347545738
2023-02-09,10.43725,10.43725,False,0,2023,2,Winter,4.7,81.0,1.6,0.1,12.1,250.0,1031.1,6.26,78.0,41.8,0.81,-0.9396926207859084,-0.34202014332566855
2023-02-10,9.009541666666667,9.009541666666667,False,0,2023,2,Winter,5.5,86.0,3.3,0.0,11.3,218.0,1033.9,1.95,100.0,31.3,0.46,-0.6156614753256582,-0.788010753606722
2023-02-11,6.713916666666667,6.713916666666667,False,0,2023,2,Winter,8.0,86.0,5.9,0.2,12.1,272.0,1035.1,3.14,91.0,35.6,0.59,-0.9993908270190958,0.03489949670250128
2023-02-12,18.570333333333334,18.570333333333334,False,1,2023,2,Winter,6.7,82.0,3.6,0.0,7.3,153.0,1036.6,4.21,79.0,24.5,0.69,0.45399049973954686,-0.8910065241883678
2023-02-13,22.425416666666667,22.425416666666667,False,1,2023,2,Winter,5.4,84.0,2.9,0.0,9.8,158.0,1032.9,5.77,54.0,30.2,0.73,0.37460659341591224,-0.9271838545667873
2023-02-14,34.789833333333334,34.789833333333334,False,1,2023,2,Winter,4.8,85.0,2.4,0.0,9.4,147.0,1028.8,7.2,32.0,17.6,0.85,0.5446390350150273,-0.8386705679454239
2023-02-15,22.274,22.274,False,1,2023,2,Winter,5.6,83.0,2.9,1.2,10.8,178.0,1020.5,3.99,87.0,32.4,0.63,0.03489949670250114,-0.9993908270190958
2023-02-16,5.757833333333333,5.757833333333333,False,0,2023,2,Winter,8.6,92.0,7.3,5.2,13.0,198.0,1016.1,1.79,100.0,33.1,0.39,-0.3090169943749473,-0.9510565162951536
2023-02-17,6.6578333333333335,6.6578333333333335,False,0,2023,2,Winter,10.9,83.0,8.0,1.5,22.7,248.0,1016.9,4.61,100.0,65.2,1.01,-0.9271838545667873,-0.3746065934159123
2023-02-18,5.369458333333333,5.369458333333333,False,0,2023,2,Winter,10.8,83.0,8.1,7.9,25.0,255.0,1017.2,4.45,97.0,67.7,1.09,-0.9659258262890683,-0.25881904510252063
2023-02-19,4.9115416666666665,4.9115416666666665,False,0,2023,2,Winter,8.0,83.0,5.1,0.6,15.4,260.0,1024.2,4.41,96.0,53.6,0.86,-0.984807753012208,-0.17364817766693033
2023-02-20,3.34425,3.34425,False,0,2023,2,Winter,10.4,85.0,7.9,0.3,19.2,241.0,1020.3,2.12,98.0,49.3,0.77,-0.874619707139396,-0.48480962024633684
2023-02-21,6.089833333333334,6.089833333333334,False,0,2023,2,Winter,9.3,84.0,6.7,0.0,11.3,210.0,1016.0,3.32,100.0,27.0,0.66,-0.5000000000000001,-0.8660254037844386
2023-02-22,5.045913043478261,5.045913043478261,False,0,2023,2,Winter,6.5,84.0,3.9,1.7,12.1,278.0,1011.4,5.75,82.0,40.0,0.78,-0.9902680687415704,0.13917310096006547
2023-02-23,7.325125,7.325125,False,0,2023,2,Winter,4.7,74.0,0.3,0.0,10.2,346.0,1021.1,9.55,50.0,29.2,1.18,-0.24192189559966787,0.9702957262759965
2023-02-24,9.534208333333334,9.534208333333334,False,0,2023,2,Winter,7.5,78.0,3.8,0.1,13.4,335.0,1015.0,4.63,77.0,33.1,0.96,-0.4226182617406992,0.90630778703665
2023-02-25,9.238541666666666,9.238541666666666,False,0,2023,2,Winter,3.5,76.0,-0.6,0.0,13.1,19.0,1020.7,6.18,44.0,43.2,0.97,0.3255681544571567,0.9455185755993168
2023-02-26,8.25375,8.25375,False,0,2023,2,Winter,3.9,79.0,0.4,0.0,11.1,38.0,1030.0,6.09,52.0,40.7,0.88,0.6156614753256583,0.7880107536067219
2023-02-27,5.857,5.857,False,0,2023,2,Winter,5.8,80.0,2.6,0.0,11.3,35.0,1034.9,4.76,88.0,34.2,0.78,0.573576436351046,0.8191520442889918
2023-02-28,5.0776666666666666,5.0776666666666666,False,0,2023,2,Winter,6.6,80.0,3.4,0.3,13.8,16.0,1036.1,3.12,97.0,34.9,0.75,0.27563735581699916,0.9612616959383189
2023-03-01,4.735625,4.735625,False,0,2023,3,Spring,6.3,80.0,3.1,0.3,14.4,31.0,1032.9,2.98,99.0,41.0,0.75,0.5150380749100542,0.8571673007021123
2023-03-02,10.622083333333334,10.622083333333334,False,0,2023,3,Spring,5.2,76.0,1.2,0.0,8.0,53.0,1028.6,7.37,74.0,23.4,0.98,0.7986355100472928,0.6018150231520484
2023-03-03,8.266583333333333,8.266583333333333,False,0,2023,3,Spring,4.4,78.0,0.8,0.0,7.3,37.0,1031.1,5.03,86.0,24.1,0.77,0.6018150231520483,0.7986355100472928
2023-03-04,11.468166666666667,11.468166666666667,False,0,2023,3,Spring,3.9,76.0,-0.3,0.0,6.2,335.0,1031.1,7.91,82.0,20.9,1.06,-0.4226182617406992,0.90630778703665
2023-03-05,8.776625000000001,8.776625000000001,False,0,2023,3,Spring,2.2,82.0,-0.9,0.2,7.0,276.0,1019.7,5.95,93.0,29.5,0.85,-0.9945218953682734,0.10452846326765299
2023-03-06,5.53075,5.53075,False,0,2023,3,Spring,4.8,88.0,2.8,4.3,13.2,265.0,1004.6,3.73,100.0,48.6,0.59,-0.9961946980917455,-0.08715574274765825
2023-03-07,5.4362272727272725,5.4362272727272725,False,0,2023,3,Spring,1.6,74.0,-2.8,0.8,7.0,320.0,1000.2,12.34,40.0,28.8,1.27,-0.6427876096865396,0.7660444431189778
2023-03-08,9.579608695652173,9.579608695652173,False,0,2023,3,Spring,0.8,74.0,-3.5,0.8,13.3,71.0,994.6,6.07,100.0,36.7,0.94,0.9455185755993167,0.32556815445715676
2023-03-09,5.452083333333333,5.452083333333333,False,0,2023,3,Spring,1.7,81.0,-1.3,6.4,22.9,77.0,992.9,2.02,99.0,76.7,0.66,0.9743700647852352,0.22495105434386492
2023-03-10,6.005333333333334,6.005333333333334,False,0,2023,3,Spring,2.4,77.0,-1.4,8.5,19.8,27.0,1000.3,12.0,73.0,74.9,1.32,0.45399049973954675,0.8910065241883679
2023-03-11,9.835958333333332,9.835958333333332,False,0,2023,3,Spring,1.3,78.0,-2.3,3.4,9.6,129.0,1008.4,5.81,99.0,31.3,0.85,0.777145961456971,-0.6293203910498373
2023-03-12,8.563374999999999,8.563374999999999,False,0,2023,3,Spring,8.9,84.0,6.3,11.9,20.9,224.0,1000.9,8.57,100.0,58.0,1.36,-0.6946583704589974,-0.7193398003386511
2023-03-13,3.3490416666666665,3.3490416666666665,False,0,2023,3,Spring,10.4,87.0,8.2,24.7,28.2,216.0,982.4,1.64,99.0,74.2,0.84,-0.587785252292473,-0.8090169943749476
2023-03-14,4.955916666666667,4.955916666666667,False,0,2023,3,Spring,3.7,83.0,1.0,8.0,14.0,298.0,1002.0,10.0,75.0,54.7,1.04,-0.8829475928589271,0.4694715627858904
2023-03-15,8.065041666666668,8.065041666666668,False,0,2023,3,Spring,2.2,89.0,0.5,3.3,12.0,164.0,1012.8,6.13,86.0,38.2,0.77,0.2756373558169992,-0.9612616959383189
2023-03-16,5.108125,5.108125,False,0,2023,3,Spring,9.8,88.0,7.9,5.2,21.6,181.0,1001.3,3.7,98.0,48.2,0.8,-0.017452406437283637,-0.9998476951563913
2023-03-17,8.57225,8.57225,False,0,2023,3,Spring,10.9,83.0,8.0,3.7,14.1,182.0,1000.8,10.73,77.0,43.2,1.54,-0.0348994967025009,-0.9993908270190958
2023-03-18,7.139375,7.139375,False,0,2023,3,Spring,10.0,88.0,8.1,2.9,10.3,235.0,1004.6,7.3,96.0,35.6,1.09,-0.8191520442889916,-0.5735764363510464
2023-03-19,6.577333333333333,6.577333333333333,False,0,2023,3,Spring,7.8,80.0,4.4,1.0,13.3,282.0,1014.3,7.98,92.0,34.6,1.24,-0.9781476007338056,0.20791169081775943
2023-03-20,3.4797499999999997,3.4797499999999997,False,0,2023,3,Spring,10.5,89.0,8.7,5.8,12.8,191.0,1012.5,4.46,100.0,30.6,0.83,-0.19080899537654472,-0.981627183447664
2023-03-21,3.79325,3.79325,False,0,2023,3,Spring,10.9,81.0,7.7,3.6,22.3,199.0,1003.5,8.5,92.0,55.8,1.56,-0.32556815445715676,-0.9455185755993167
2023-03-22,7.277875000000001,7.277875000000001,False,0,2023,3,Spring,10.7,71.0,5.4,4.0,27.0,202.0,993.5,13.82,72.0,61.6,2.46,-0.374606593415912,-0.9271838545667874
2023-03-23,6.4485,6.4485,False,0,2023,3,Spring,9.5,77.0,5.5,8.1,21.7,198.0,991.1,11.92,75.0,59.4,1.92,-0.3090169943749473,-0.9510565162951536
2023-03-24,6.392541666666666,6.392541666666666,False,0,2023,3,Spring,9.3,72.0,4.4,2.4,23.8,209.0,991.4,13.22,69.0,59.0,2.26,-0.48480962024633695,-0.8746197071393959
2023-03-25,6.1635833333333325,6.1635833333333325,False,0,2023,3,Spring,8.2,82.0,5.2,6.7,21.7,260.0,999.2,9.86,79.0,59.8,1.45,-0.984807753012208,-0.17364817766693033
2023-03-26,9.036083333333334,9.036083333333334,False,0,2023,3,Spring,6.5,75.0,2.2,0.1,15.7,56.0,1009.5,9.06,93.0,45.0,1.43,0.8290375725550417,0.5591929034707468
2023-03-27,6.763000000000001,6.763000000000001,False,0,2023,3,Spring,4.7,74.0,0.3,0.8,6.4,138.0,1024.3,9.55,80.0,21.2,1.32,0.6691306063588583,-0.743144825477394
2023-04-05,12.653291666666666,12.653291666666666,False,0,2023,4,Spring,8.6,84.0,5.9,4.1,12.7,177.0,1018.1,3.37,100.0,33.1,0.81,0.05233595624294381,-0.9986295347545738
2023-04-06,7.085333333333334,7.085333333333334,False,0,2023,4,Spring,9.0,80.0,5.6,5.4,16.0,285.0,1013.4,15.04,52.0,49.7,1.95,-0.9659258262890684,0.2588190451025203
2023-04-07,6.704083333333333,6.704083333333333,False,0,2023,4,Spring,7.0,75.0,2.4,0.0,5.9,292.0,1021.2,19.99,2.0,19.8,2.59,-0.9271838545667874,0.37460659341591196
2023-04-08,10.596541666666667,10.596541666666667,False,0,2023,4,Spring,8.7,71.0,3.2,0.0,8.8,125.0,1025.0,16.7,68.0,26.6,2.54,0.8191520442889917,-0.5735764363510462
2023-04-09,13.829625,13.829625,False,0,2023,4,Spring,10.1,72.0,5.1,0.0,16.2,154.0,1019.6,13.36,91.0,43.6,2.28,0.4383711467890773,-0.898794046299167
2023-04-10,5.537624999999999,5.537624999999999,False,0,2023,4,Spring,9.3,84.0,6.7,14.0,20.1,220.0,1005.8,7.47,87.0,47.2,1.29,-0.6427876096865393,-0.766044443118978
2023-04-11,4.15975,4.15975,False,0,2023,4,Spring,8.2,71.0,3.1,4.2,24.9,211.0,1003.1,11.92,69.0,73.1,2.2,-0.5150380749100542,-0.8571673007021123
2023-04-12,3.5593749999999997,3.5593749999999997,False,0,2023,4,Spring,5.6,79.0,2.3,6.8,24.5,207.0,987.4,10.96,69.0,67.0,1.45,-0.4539904997395467,-0.8910065241883679
2023-04-13,6.8425416666666665,6.8425416666666665,False,0,2023,4,Spring,7.5,74.0,2.9,2.9,25.8,268.0,997.5,12.38,59.0,63.0,1.92,-0.9993908270190958,-0.03489949670250076
2023-04-14,5.678041666666666,5.678041666666666,False,0,2023,4,Spring,5.7,85.0,3.4,13.5,7.1,140.0,1004.4,5.31,96.0,21.2,0.79,0.6427876096865395,-0.7660444431189779
2023-04-15,10.346958333333333,10.346958333333333,False,0,2023,4,Spring,7.5,81.0,4.2,0.4,5.1,114.0,1018.9,15.6,70.0,16.2,2.12,0.9135454576426009,-0.40673664307580026
2023-04-16,10.15825,10.15825,False,0,2023,4,Spring,9.5,82.0,6.4,1.0,6.3,170.0,1025.2,4.93,100.0,19.4,0.96,0.17364817766693028,-0.984807753012208
2023-04-17,17.881458333333335,17.881458333333335,False,1,2023,4,Spring,11.7,83.0,8.8,0.5,6.7,84.0,1028.3,8.75,87.0,23.4,1.56,0.9945218953682733,0.10452846326765346
2023-04-18,16.249125,16.249125,False,1,2023,4,Spring,9.9,70.0,4.1,0.0,17.1,70.0,1031.1,20.7,39.0,44.6,3.11,0.9396926207859083,0.3420201433256688
2023-04-19,12.707458333333333,12.707458333333333,False,0,2023,4,Spring,9.8,65.0,3.4,0.1,22.2,75.0,1029.0,17.44,44.0,51.8,2.96,0.9659258262890683,0.25881904510252074
2023-04-20,12.104,12.104,False,0,2023,4,Spring,9.1,65.0,2.5,0.0,19.0,58.0,1025.5,22.75,18.0,47.9,3.39,0.848048096156426,0.5299192642332049
2023-04-21,18.13775,18.13775,False,1,2023,4,Spring,9.7,78.0,6.1,1.6,21.1,63.0,1015.1,12.03,98.0,65.2,1.86,0.8910065241883678,0.4539904997395468
